gu_name,waiting_personal_num ,waiting_company_num ,profit ,visited_personal_num ,visited_company_num ,Date 
강남구,79,11,474,66,12,"Saturday, July 30, 2022"
서초구,54,8,555,43,6,"Monday, August 1, 2022"
동작구,55,18,490,66,7,"Tuesday, August 2, 2022"
은평구,71,13,414,53,8,"Friday, August 5, 2022"
중랑구,57,16,537,30,7,"Tuesday, August 2, 2022"
강동구,68,8,409,68,10,"Tuesday, July 26, 2022"
송파구,61,8,416,67,13,"Saturday, August 6, 2022"
관악구,54,6,558,79,5,"Monday, July 25, 2022"
금천구,24,11,515,71,12,"Friday, July 29, 2022"
구로구,38,6,585,78,8,"Tuesday, August 2, 2022"
마포구,28,17,550,69,6,"Wednesday, August 3, 2022"
서대문구,54,17,423,79,9,"Saturday, July 30, 2022"
중구,57,17,475,65,10,"Monday, July 25, 2022"
성북구,36,14,535,31,8,"Sunday, July 31, 2022"
종로구,78,9,460,73,9,"Sunday, July 31, 2022"
영등포구,58,10,512,51,10,"Wednesday, July 27, 2022"
관악구,54,11,452,64,11,"Saturday, July 30, 2022"
강동구,35,11,480,57,13,"Friday, July 29, 2022"
송파구,22,16,473,74,8,"Sunday, August 7, 2022"
관악구,79,16,405,48,13,"Sunday, July 31, 2022"
금천구,26,9,507,74,11,"Saturday, July 30, 2022"
구로구,66,6,484,34,9,"Wednesday, July 27, 2022"
마포구,43,15,409,39,13,"Thursday, July 28, 2022"
강남구,63,16,484,76,13,"Saturday, July 30, 2022"
서초구,41,7,595,79,6,"Wednesday, July 27, 2022"
동작구,79,16,447,71,6,"Thursday, August 4, 2022"
은평구,63,16,463,38,13,"Tuesday, August 2, 2022"
중랑구,70,17,421,23,11,"Tuesday, August 2, 2022"
강동구,33,11,497,71,10,"Friday, August 5, 2022"
송파구,27,18,523,59,11,"Monday, August 1, 2022"
관악구,72,6,442,40,13,"Wednesday, July 27, 2022"
금천구,41,19,412,58,12,"Wednesday, July 27, 2022"
구로구,42,18,422,48,9,"Sunday, August 7, 2022"
마포구,65,8,428,52,9,"Saturday, August 6, 2022"
서대문구,70,18,482,38,5,"Friday, August 5, 2022"
중구,38,12,599,44,13,"Wednesday, August 3, 2022"
성북구,21,11,499,36,5,"Tuesday, July 26, 2022"
종로구,25,17,479,31,6,"Thursday, August 4, 2022"
영등포구,51,6,566,36,12,"Wednesday, July 27, 2022"
관악구,28,10,446,48,13,"Saturday, July 30, 2022"
강동구,44,13,559,38,7,"Sunday, August 7, 2022"
송파구,59,7,457,35,5,"Monday, July 25, 2022"
관악구,26,16,504,40,8,"Wednesday, July 27, 2022"
금천구,45,14,584,79,7,"Thursday, August 4, 2022"
구로구,40,8,558,71,5,"Saturday, July 30, 2022"
마포구,27,18,449,29,13,"Thursday, August 4, 2022"
강남구,32,6,439,58,10,"Saturday, July 30, 2022"
서초구,58,15,568,51,7,"Wednesday, July 27, 2022"
동작구,36,9,528,29,11,"Tuesday, July 26, 2022"
은평구,47,9,531,28,10,"Sunday, July 31, 2022"
중랑구,26,15,516,45,10,"Friday, July 29, 2022"
강동구,78,14,531,22,8,"Thursday, August 4, 2022"
송파구,22,6,460,24,7,"Monday, July 25, 2022"
관악구,34,13,402,42,9,"Saturday, July 30, 2022"
금천구,39,17,535,38,11,"Friday, August 5, 2022"
구로구,40,11,571,73,7,"Tuesday, August 2, 2022"
마포구,51,6,475,51,5,"Thursday, August 4, 2022"
서대문구,54,14,429,33,11,"Thursday, August 4, 2022"
중구,72,16,468,49,9,"Sunday, August 7, 2022"
성북구,59,10,444,45,9,"Saturday, July 30, 2022"
종로구,26,17,561,74,9,"Sunday, July 31, 2022"
영등포구,68,7,548,26,10,"Thursday, August 4, 2022"
관악구,45,6,501,44,8,"Monday, July 25, 2022"
강동구,32,8,430,63,10,"Friday, August 5, 2022"
송파구,43,19,449,71,5,"Monday, August 1, 2022"
관악구,59,13,546,48,5,"Saturday, July 30, 2022"
금천구,26,15,477,66,9,"Friday, July 29, 2022"
구로구,55,7,509,74,13,"Sunday, July 31, 2022"
마포구,22,13,586,76,6,"Tuesday, July 26, 2022"
강남구,28,16,423,65,10,"Friday, July 29, 2022"
서초구,40,14,484,75,7,"Sunday, August 7, 2022"
동작구,41,16,512,36,9,"Monday, July 25, 2022"
은평구,71,8,506,34,10,"Friday, August 5, 2022"
중랑구,61,17,502,33,12,"Sunday, August 7, 2022"
강동구,60,7,461,79,6,"Monday, August 1, 2022"
송파구,24,18,459,24,9,"Monday, August 1, 2022"
관악구,75,7,593,56,7,"Thursday, August 4, 2022"
금천구,60,7,580,56,7,"Thursday, August 4, 2022"
구로구,42,18,591,20,7,"Saturday, August 6, 2022"
마포구,27,14,473,20,10,"Wednesday, August 3, 2022"
서대문구,44,6,575,51,9,"Wednesday, July 27, 2022"
중구,23,12,518,52,8,"Friday, August 5, 2022"
성북구,74,18,560,25,11,"Tuesday, August 2, 2022"
종로구,47,15,512,34,9,"Wednesday, July 27, 2022"
영등포구,24,17,483,68,7,"Monday, July 25, 2022"
관악구,20,14,441,52,9,"Friday, July 29, 2022"
강동구,67,10,467,35,8,"Monday, July 25, 2022"
송파구,24,17,585,44,8,"Wednesday, July 27, 2022"
관악구,73,7,524,67,12,"Saturday, August 6, 2022"
금천구,33,18,441,35,13,"Saturday, July 30, 2022"
구로구,33,17,499,42,5,"Monday, July 25, 2022"
마포구,33,14,437,23,7,"Sunday, August 7, 2022"
강남구,53,6,491,45,12,"Wednesday, July 27, 2022"
서초구,44,17,581,53,8,"Monday, July 25, 2022"
동작구,75,13,400,55,8,"Wednesday, August 3, 2022"
은평구,59,8,530,32,8,"Sunday, July 31, 2022"
중랑구,49,17,407,37,6,"Tuesday, August 2, 2022"
강동구,25,15,440,29,12,"Thursday, July 28, 2022"
송파구,23,19,520,65,9,"Monday, August 1, 2022"
관악구,61,8,490,47,7,"Sunday, August 7, 2022"
금천구,55,14,468,43,13,"Saturday, July 30, 2022"
구로구,40,12,464,45,12,"Saturday, July 30, 2022"
마포구,65,16,459,49,10,"Tuesday, August 2, 2022"
서대문구,73,15,484,35,9,"Tuesday, July 26, 2022"
중구,55,15,415,31,8,"Wednesday, August 3, 2022"
성북구,79,9,470,23,13,"Monday, July 25, 2022"
종로구,76,7,593,62,5,"Saturday, August 6, 2022"
영등포구,28,7,403,31,9,"Tuesday, July 26, 2022"
관악구,45,13,461,55,9,"Saturday, July 30, 2022"
강동구,46,17,543,45,12,"Monday, August 1, 2022"
송파구,42,18,516,31,10,"Sunday, August 7, 2022"
관악구,21,17,560,36,5,"Sunday, August 7, 2022"
금천구,61,10,524,56,6,"Thursday, August 4, 2022"
구로구,46,16,453,47,5,"Saturday, July 30, 2022"
마포구,79,9,599,41,5,"Tuesday, August 2, 2022"
강남구,76,8,565,64,13,"Friday, August 5, 2022"
서초구,21,16,547,69,5,"Saturday, July 30, 2022"
동작구,76,13,546,43,12,"Friday, July 29, 2022"
은평구,41,10,456,79,9,"Tuesday, August 2, 2022"
중랑구,67,15,544,48,7,"Tuesday, August 2, 2022"
강동구,39,8,430,56,5,"Sunday, August 7, 2022"
송파구,67,13,463,49,12,"Tuesday, August 2, 2022"
관악구,44,6,462,29,10,"Saturday, August 6, 2022"
금천구,44,12,459,27,11,"Sunday, July 31, 2022"
구로구,59,16,458,38,9,"Thursday, July 28, 2022"
마포구,61,10,576,29,9,"Sunday, July 31, 2022"
서대문구,54,8,520,35,7,"Monday, August 1, 2022"
중구,60,15,578,71,5,"Thursday, July 28, 2022"
성북구,69,7,509,23,9,"Tuesday, July 26, 2022"
종로구,49,9,596,72,10,"Friday, July 29, 2022"
영등포구,58,11,502,66,11,"Saturday, July 30, 2022"
관악구,63,17,454,58,12,"Wednesday, July 27, 2022"
강동구,68,13,526,48,13,"Monday, August 1, 2022"
송파구,64,17,411,52,11,"Wednesday, July 27, 2022"
관악구,54,6,482,28,9,"Tuesday, August 2, 2022"
금천구,76,17,486,69,9,"Sunday, August 7, 2022"
구로구,65,8,479,77,9,"Tuesday, August 2, 2022"
마포구,62,8,416,26,12,"Tuesday, July 26, 2022"
강남구,67,15,400,20,6,"Sunday, July 31, 2022"
서초구,43,18,457,27,8,"Sunday, July 31, 2022"
동작구,53,14,515,69,9,"Thursday, August 4, 2022"
은평구,65,17,412,37,10,"Thursday, August 4, 2022"
중랑구,40,16,409,76,7,"Tuesday, July 26, 2022"
강동구,69,14,560,58,7,"Wednesday, August 3, 2022"
송파구,23,19,423,35,9,"Sunday, July 31, 2022"
관악구,31,7,457,51,12,"Monday, July 25, 2022"
금천구,47,14,474,48,9,"Friday, July 29, 2022"
구로구,52,7,508,41,11,"Sunday, August 7, 2022"
마포구,51,7,452,54,12,"Friday, July 29, 2022"
서대문구,54,10,551,66,12,"Friday, August 5, 2022"
중구,66,14,494,66,8,"Friday, August 5, 2022"
성북구,20,17,485,38,13,"Tuesday, August 2, 2022"
종로구,23,18,555,23,13,"Friday, July 29, 2022"
영등포구,37,16,455,64,13,"Monday, August 1, 2022"
관악구,74,16,537,47,6,"Thursday, July 28, 2022"
강동구,60,9,480,30,6,"Monday, August 1, 2022"
송파구,35,15,528,27,9,"Tuesday, July 26, 2022"
관악구,52,9,573,75,8,"Monday, July 25, 2022"
금천구,63,14,552,50,10,"Saturday, July 30, 2022"
구로구,79,7,531,62,8,"Wednesday, August 3, 2022"
마포구,21,17,446,55,5,"Sunday, August 7, 2022"
강남구,45,16,576,41,7,"Saturday, July 30, 2022"
서초구,50,16,424,35,5,"Sunday, August 7, 2022"
동작구,27,17,583,33,11,"Thursday, August 4, 2022"
은평구,37,7,510,65,5,"Tuesday, August 2, 2022"
중랑구,28,14,573,36,10,"Wednesday, August 3, 2022"
강동구,21,16,545,37,9,"Tuesday, August 2, 2022"
송파구,42,8,414,29,9,"Saturday, July 30, 2022"
관악구,29,16,545,49,6,"Sunday, July 31, 2022"
금천구,29,17,432,34,7,"Sunday, August 7, 2022"
구로구,33,19,526,75,12,"Wednesday, August 3, 2022"
마포구,65,19,431,50,12,"Saturday, August 6, 2022"
서대문구,30,13,520,37,6,"Monday, August 1, 2022"
중구,77,7,582,28,8,"Tuesday, August 2, 2022"
성북구,74,9,589,23,13,"Sunday, July 31, 2022"
종로구,57,15,402,35,5,"Monday, August 1, 2022"
영등포구,51,19,563,23,5,"Sunday, August 7, 2022"
관악구,50,14,527,53,7,"Tuesday, August 2, 2022"
강동구,23,7,510,29,7,"Friday, August 5, 2022"
송파구,49,15,408,42,6,"Wednesday, August 3, 2022"
관악구,76,17,431,78,12,"Saturday, July 30, 2022"
금천구,39,7,472,43,5,"Friday, August 5, 2022"
구로구,66,11,535,79,9,"Saturday, August 6, 2022"
마포구,53,7,480,76,7,"Tuesday, August 2, 2022"
강남구,41,7,447,27,7,"Thursday, August 4, 2022"
서초구,68,7,518,31,8,"Friday, July 29, 2022"
동작구,56,19,475,36,6,"Wednesday, July 27, 2022"
은평구,40,11,560,66,5,"Saturday, August 6, 2022"
중랑구,36,15,407,76,13,"Wednesday, July 27, 2022"
강동구,35,11,552,23,11,"Thursday, August 4, 2022"
송파구,22,7,579,21,10,"Monday, July 25, 2022"
관악구,39,6,411,61,11,"Wednesday, August 3, 2022"
금천구,37,15,409,32,9,"Wednesday, July 27, 2022"
구로구,58,9,525,21,9,"Friday, July 29, 2022"
마포구,73,9,416,79,10,"Wednesday, July 27, 2022"
서대문구,50,14,518,23,9,"Friday, August 5, 2022"
중구,32,17,513,61,8,"Thursday, July 28, 2022"
성북구,36,10,498,64,5,"Saturday, July 30, 2022"
종로구,66,10,411,73,13,"Tuesday, July 26, 2022"
영등포구,39,14,552,66,5,"Tuesday, August 2, 2022"
관악구,20,8,575,69,12,"Saturday, August 6, 2022"
강동구,47,16,508,33,13,"Friday, August 5, 2022"
송파구,20,10,577,48,9,"Thursday, July 28, 2022"
관악구,62,12,439,74,9,"Tuesday, August 2, 2022"
금천구,66,19,491,29,6,"Sunday, August 7, 2022"
구로구,31,7,532,74,10,"Sunday, August 7, 2022"
마포구,60,13,547,57,7,"Monday, July 25, 2022"
강남구,75,13,454,78,8,"Friday, August 5, 2022"
서초구,30,17,423,76,9,"Wednesday, August 3, 2022"
동작구,47,17,581,35,13,"Thursday, July 28, 2022"
은평구,63,8,534,44,8,"Thursday, July 28, 2022"
중랑구,25,8,534,72,9,"Wednesday, July 27, 2022"
강동구,21,16,400,23,11,"Saturday, August 6, 2022"
송파구,55,15,519,20,9,"Friday, July 29, 2022"
관악구,51,16,493,73,9,"Monday, August 1, 2022"
금천구,21,14,454,64,9,"Wednesday, July 27, 2022"
구로구,56,15,480,64,5,"Tuesday, July 26, 2022"
마포구,57,7,534,42,11,"Saturday, August 6, 2022"
서대문구,74,7,448,49,10,"Sunday, August 7, 2022"
중구,74,17,434,45,6,"Tuesday, July 26, 2022"
성북구,72,17,539,43,12,"Wednesday, August 3, 2022"
종로구,48,15,579,44,12,"Friday, July 29, 2022"
영등포구,28,7,410,48,13,"Thursday, August 4, 2022"
관악구,30,8,592,51,9,"Tuesday, July 26, 2022"
강동구,38,13,452,55,8,"Friday, August 5, 2022"
송파구,69,12,595,72,7,"Tuesday, July 26, 2022"
관악구,76,11,566,76,5,"Thursday, August 4, 2022"
금천구,65,19,443,66,9,"Saturday, August 6, 2022"
구로구,20,13,554,35,7,"Tuesday, August 2, 2022"
마포구,21,10,592,69,10,"Wednesday, August 3, 2022"
강남구,55,11,494,50,13,"Friday, July 29, 2022"
서초구,45,6,588,26,5,"Saturday, July 30, 2022"
동작구,61,15,431,31,12,"Monday, August 1, 2022"
은평구,58,19,457,53,6,"Tuesday, August 2, 2022"
중랑구,79,13,515,45,5,"Friday, August 5, 2022"
강동구,60,19,456,53,6,"Friday, August 5, 2022"
송파구,45,11,512,77,8,"Saturday, July 30, 2022"
관악구,25,18,586,38,12,"Thursday, August 4, 2022"
금천구,59,9,525,41,13,"Tuesday, July 26, 2022"
구로구,45,7,557,49,6,"Wednesday, July 27, 2022"
마포구,74,6,424,33,12,"Monday, August 1, 2022"
서대문구,52,11,423,52,10,"Sunday, July 31, 2022"
중구,55,6,493,46,13,"Sunday, August 7, 2022"
성북구,64,14,547,66,12,"Sunday, August 7, 2022"
종로구,34,12,494,26,5,"Thursday, August 4, 2022"
영등포구,53,18,488,39,5,"Saturday, July 30, 2022"
관악구,44,12,425,31,9,"Monday, August 1, 2022"
강동구,24,16,498,29,11,"Tuesday, August 2, 2022"
송파구,34,12,594,62,6,"Saturday, July 30, 2022"
관악구,21,11,511,41,8,"Monday, July 25, 2022"
금천구,51,6,581,74,5,"Monday, August 1, 2022"
구로구,54,11,442,69,9,"Friday, August 5, 2022"
마포구,69,15,470,62,7,"Saturday, July 30, 2022"
강남구,21,16,487,45,5,"Wednesday, July 27, 2022"
서초구,44,10,488,44,9,"Saturday, August 6, 2022"
동작구,27,8,575,62,7,"Tuesday, July 26, 2022"
은평구,30,17,543,50,11,"Monday, July 25, 2022"
중랑구,37,8,478,20,11,"Thursday, July 28, 2022"
강동구,73,11,432,47,5,"Monday, July 25, 2022"
송파구,35,10,485,38,11,"Wednesday, August 3, 2022"
관악구,46,18,527,46,13,"Saturday, July 30, 2022"
금천구,40,7,494,57,5,"Tuesday, August 2, 2022"
구로구,56,16,561,60,12,"Tuesday, August 2, 2022"
마포구,24,19,495,63,10,"Friday, August 5, 2022"
서대문구,34,12,483,68,5,"Tuesday, August 2, 2022"
중구,42,14,456,67,5,"Friday, August 5, 2022"
성북구,59,16,414,22,7,"Friday, August 5, 2022"
종로구,58,14,509,59,12,"Thursday, August 4, 2022"
영등포구,50,17,528,32,11,"Sunday, July 31, 2022"
관악구,55,10,581,59,13,"Thursday, August 4, 2022"
강동구,61,8,436,56,7,"Thursday, August 4, 2022"
송파구,44,16,554,50,13,"Monday, July 25, 2022"
관악구,53,12,406,54,8,"Sunday, July 31, 2022"
금천구,51,19,524,67,5,"Thursday, August 4, 2022"
구로구,33,18,498,72,5,"Sunday, July 31, 2022"
마포구,67,7,473,70,7,"Thursday, August 4, 2022"
강남구,47,7,560,62,8,"Saturday, July 30, 2022"
서초구,25,14,536,22,7,"Thursday, August 4, 2022"
동작구,51,15,481,55,12,"Wednesday, July 27, 2022"
은평구,58,15,547,71,5,"Sunday, August 7, 2022"
중랑구,79,13,509,25,6,"Saturday, July 30, 2022"
강동구,44,16,568,57,10,"Monday, July 25, 2022"
송파구,36,17,460,57,7,"Saturday, August 6, 2022"
관악구,54,9,519,63,5,"Saturday, July 30, 2022"
금천구,66,11,513,20,9,"Tuesday, July 26, 2022"
구로구,79,6,424,61,8,"Friday, August 5, 2022"
마포구,66,11,435,59,9,"Monday, July 25, 2022"
서대문구,79,15,547,46,13,"Friday, July 29, 2022"
중구,69,9,476,31,5,"Friday, July 29, 2022"
성북구,69,18,568,67,6,"Thursday, July 28, 2022"
종로구,50,7,576,53,9,"Sunday, August 7, 2022"
영등포구,79,13,406,69,7,"Wednesday, August 3, 2022"
관악구,55,14,466,69,9,"Sunday, August 7, 2022"
강동구,56,8,503,50,5,"Tuesday, July 26, 2022"
송파구,75,9,543,47,9,"Sunday, July 31, 2022"
관악구,23,19,515,28,12,"Saturday, July 30, 2022"
금천구,53,15,526,74,10,"Saturday, August 6, 2022"
구로구,67,12,504,75,8,"Sunday, July 31, 2022"
마포구,67,7,417,73,12,"Friday, July 29, 2022"
강남구,24,12,477,25,12,"Wednesday, July 27, 2022"
서초구,76,6,521,68,6,"Sunday, July 31, 2022"
동작구,49,7,510,27,5,"Thursday, August 4, 2022"
은평구,30,15,576,39,13,"Friday, August 5, 2022"
중랑구,20,15,535,39,5,"Tuesday, August 2, 2022"
강동구,72,19,592,58,12,"Monday, August 1, 2022"
송파구,25,19,492,58,6,"Saturday, August 6, 2022"
관악구,38,14,411,68,9,"Sunday, August 7, 2022"
금천구,20,8,414,76,12,"Friday, August 5, 2022"
구로구,63,13,567,40,11,"Sunday, July 31, 2022"
마포구,28,11,508,67,12,"Saturday, July 30, 2022"
서대문구,79,6,486,78,12,"Friday, August 5, 2022"
중구,58,8,417,59,13,"Tuesday, July 26, 2022"
성북구,38,19,584,53,11,"Saturday, July 30, 2022"
종로구,20,9,466,59,9,"Saturday, August 6, 2022"
영등포구,49,16,549,22,8,"Tuesday, July 26, 2022"
관악구,29,12,483,47,12,"Monday, July 25, 2022"
강동구,59,11,469,22,7,"Tuesday, July 26, 2022"
송파구,78,19,533,30,8,"Thursday, July 28, 2022"
관악구,42,9,524,69,8,"Thursday, July 28, 2022"
금천구,35,13,479,37,8,"Friday, July 29, 2022"
구로구,59,12,499,59,13,"Friday, July 29, 2022"
마포구,41,19,408,31,8,"Saturday, July 30, 2022"
강남구,42,17,411,24,11,"Wednesday, August 3, 2022"
서초구,78,15,520,40,7,"Saturday, August 6, 2022"
동작구,52,15,469,36,6,"Wednesday, July 27, 2022"
은평구,31,7,432,21,7,"Sunday, July 31, 2022"
중랑구,33,14,552,70,12,"Monday, July 25, 2022"
강동구,72,6,541,30,7,"Sunday, August 7, 2022"
송파구,52,7,540,74,7,"Wednesday, August 3, 2022"
관악구,36,19,482,29,12,"Thursday, August 4, 2022"
금천구,34,15,583,36,8,"Saturday, July 30, 2022"
구로구,74,6,565,31,11,"Friday, August 5, 2022"
마포구,23,10,458,25,12,"Tuesday, July 26, 2022"
서대문구,27,16,425,78,5,"Monday, August 1, 2022"
중구,37,9,549,38,7,"Saturday, July 30, 2022"
성북구,77,7,455,56,13,"Sunday, August 7, 2022"
종로구,51,8,584,68,13,"Wednesday, August 3, 2022"
영등포구,72,18,586,37,5,"Monday, August 1, 2022"
관악구,61,16,404,75,8,"Tuesday, August 2, 2022"
강동구,50,13,562,29,11,"Monday, July 25, 2022"
송파구,70,12,452,22,11,"Friday, August 5, 2022"
관악구,64,15,411,62,10,"Sunday, August 7, 2022"
금천구,42,14,550,37,8,"Wednesday, August 3, 2022"
구로구,43,16,443,74,6,"Saturday, July 30, 2022"
마포구,43,15,405,32,11,"Tuesday, August 2, 2022"
강남구,49,17,591,71,12,"Tuesday, July 26, 2022"
서초구,31,13,425,55,12,"Tuesday, August 2, 2022"
동작구,20,17,499,58,5,"Saturday, July 30, 2022"
은평구,36,8,565,29,12,"Wednesday, August 3, 2022"
중랑구,20,13,576,25,6,"Saturday, July 30, 2022"
강동구,40,17,555,45,8,"Monday, July 25, 2022"
송파구,30,17,537,56,8,"Saturday, August 6, 2022"
관악구,31,6,535,48,10,"Wednesday, July 27, 2022"
금천구,32,18,525,26,7,"Wednesday, August 3, 2022"
구로구,28,18,564,69,10,"Sunday, July 31, 2022"
마포구,57,11,427,78,13,"Thursday, August 4, 2022"
서대문구,78,18,440,53,6,"Sunday, July 31, 2022"
중구,34,6,515,20,13,"Thursday, July 28, 2022"
성북구,66,11,476,32,11,"Thursday, August 4, 2022"
종로구,26,9,403,71,7,"Tuesday, July 26, 2022"
영등포구,75,14,548,39,5,"Saturday, July 30, 2022"
관악구,34,14,502,73,6,"Friday, August 5, 2022"
강동구,79,16,436,46,6,"Sunday, July 31, 2022"
송파구,48,11,547,50,11,"Wednesday, July 27, 2022"
관악구,69,12,466,20,6,"Wednesday, July 27, 2022"
금천구,76,9,411,29,10,"Friday, July 29, 2022"
구로구,24,12,481,37,7,"Saturday, July 30, 2022"
마포구,22,16,584,41,13,"Friday, July 29, 2022"
강남구,48,19,510,21,9,"Monday, July 25, 2022"
서초구,78,10,550,45,7,"Saturday, July 30, 2022"
동작구,23,13,435,77,11,"Wednesday, August 3, 2022"
은평구,27,14,464,64,11,"Thursday, July 28, 2022"
중랑구,45,6,403,42,12,"Wednesday, July 27, 2022"
강동구,43,14,502,51,6,"Sunday, August 7, 2022"
송파구,42,13,460,71,5,"Monday, August 1, 2022"
관악구,27,9,509,50,11,"Sunday, July 31, 2022"
금천구,42,15,528,20,5,"Friday, July 29, 2022"
구로구,73,14,479,40,12,"Saturday, July 30, 2022"
마포구,21,13,406,50,11,"Tuesday, August 2, 2022"
서대문구,60,18,588,24,9,"Saturday, July 30, 2022"
중구,32,11,499,78,8,"Saturday, July 30, 2022"
성북구,28,17,485,27,6,"Thursday, July 28, 2022"
종로구,69,18,584,22,8,"Thursday, July 28, 2022"
영등포구,43,17,428,78,6,"Thursday, July 28, 2022"
관악구,66,6,432,58,8,"Monday, July 25, 2022"
강동구,60,13,552,59,13,"Saturday, July 30, 2022"
송파구,64,8,594,35,11,"Tuesday, August 2, 2022"
관악구,51,8,516,30,8,"Sunday, August 7, 2022"
금천구,22,8,502,74,5,"Saturday, August 6, 2022"
구로구,78,16,586,64,12,"Saturday, August 6, 2022"
마포구,23,13,461,54,13,"Tuesday, August 2, 2022"
강남구,45,13,431,68,8,"Sunday, July 31, 2022"
서초구,31,17,416,24,5,"Wednesday, July 27, 2022"
동작구,79,17,475,61,10,"Saturday, July 30, 2022"
은평구,61,12,438,76,12,"Wednesday, August 3, 2022"
중랑구,26,8,468,47,8,"Tuesday, August 2, 2022"
강동구,74,19,495,27,7,"Friday, July 29, 2022"
송파구,77,16,580,66,12,"Wednesday, July 27, 2022"
관악구,76,9,401,43,9,"Thursday, July 28, 2022"
금천구,61,13,490,65,13,"Thursday, July 28, 2022"
구로구,45,14,441,73,8,"Thursday, August 4, 2022"
마포구,28,10,460,28,12,"Tuesday, August 2, 2022"
서대문구,29,13,494,35,13,"Monday, July 25, 2022"
중구,29,8,562,60,9,"Friday, August 5, 2022"
성북구,48,6,573,37,7,"Saturday, August 6, 2022"
종로구,32,13,532,68,12,"Tuesday, July 26, 2022"
